model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,BASN_to_CANO,2027,20-week-myopic,MW,100,100
USENSYS,BASN_to_CASO,2027,20-week-myopic,MW,5920,5920
USENSYS,BASN_to_NWPP,2027,20-week-myopic,MW,3350,3350
USENSYS,BASN_to_RMRG,2027,20-week-myopic,MW,3750,3750
USENSYS,BASN_to_SRSG,2027,20-week-myopic,MW,5385,5385
USENSYS,CANO_to_CASO,2027,20-week-myopic,MW,3675,3675
USENSYS,CANO_to_NWPP,2027,20-week-myopic,MW,3675,3675
USENSYS,CASO_to_NWPP,2027,20-week-myopic,MW,2858,2858
USENSYS,CASO_to_SRSG,2027,20-week-myopic,MW,4354,4354
USENSYS,FRCC_to_SRSE,2027,20-week-myopic,MW,3600,3600
USENSYS,ISNE_to_NYCW,2027,20-week-myopic,MW,760,760
USENSYS,ISNE_to_NYUP,2027,20-week-myopic,MW,1400,2712
USENSYS,MISC_to_MISS,2027,20-week-myopic,MW,1039,1039
USENSYS,MISC_to_MISW,2027,20-week-myopic,MW,1655,1655
USENSYS,MISC_to_PJMC,2027,20-week-myopic,MW,5244,5244
USENSYS,MISC_to_PJMW,2027,20-week-myopic,MW,5441,5441
USENSYS,MISC_to_SPPC,2027,20-week-myopic,MW,1430,1430
USENSYS,MISC_to_SPPS,2027,20-week-myopic,MW,1172,1172
USENSYS,MISC_to_SRCE,2027,20-week-myopic,MW,3745,3745
USENSYS,MISE_to_PJMW,2027,20-week-myopic,MW,2662,2662
USENSYS,MISS_to_SPPS,2027,20-week-myopic,MW,1697,1697
USENSYS,MISS_to_SRCE,2027,20-week-myopic,MW,4092,4092
USENSYS,MISS_to_SRSE,2027,20-week-myopic,MW,891,891
USENSYS,MISW_to_NWPP,2027,20-week-myopic,MW,200,200
USENSYS,MISW_to_PJMC,2027,20-week-myopic,MW,3200,3200
USENSYS,MISW_to_SPPN,2027,20-week-myopic,MW,5512,5512
USENSYS,NWPP_to_RMRG,2027,20-week-myopic,MW,400,400
USENSYS,NYCW_to_NYUP,2027,20-week-myopic,MW,2489,2489
USENSYS,NYCW_to_PJME,2027,20-week-myopic,MW,660,4589
USENSYS,NYUP_to_PJME,2027,20-week-myopic,MW,1255,1255
USENSYS,PJMC_to_PJMW,2027,20-week-myopic,MW,980,980
USENSYS,PJMD_to_PJME,2027,20-week-myopic,MW,1200,1200
USENSYS,PJMD_to_PJMW,2027,20-week-myopic,MW,6930,6930
USENSYS,PJMD_to_SRCA,2027,20-week-myopic,MW,1000,1000
USENSYS,PJME_to_PJMW,2027,20-week-myopic,MW,3885,3885
USENSYS,PJMW_to_SRCA,2027,20-week-myopic,MW,1219,1219
USENSYS,PJMW_to_SRCE,2027,20-week-myopic,MW,3333,3333
USENSYS,RMRG_to_SPPC,2027,20-week-myopic,MW,210,210
USENSYS,RMRG_to_SPPN,2027,20-week-myopic,MW,410,410
USENSYS,RMRG_to_SRSG,2027,20-week-myopic,MW,614,614
USENSYS,SPPC_to_SPPN,2027,20-week-myopic,MW,1433,1433
USENSYS,SPPC_to_SPPS,2027,20-week-myopic,MW,3372,3372
USENSYS,SPPS_to_SRSG,2027,20-week-myopic,MW,1010,1010
USENSYS,SPPS_to_TRE,2027,20-week-myopic,MW,600,600
USENSYS,SPPS_to_TREW,2027,20-week-myopic,MW,220,1361
USENSYS,SRCA_to_SRCE,2027,20-week-myopic,MW,216,216
USENSYS,SRCA_to_SRSE,2027,20-week-myopic,MW,1400,1400
USENSYS,SRCE_to_SRSE,2027,20-week-myopic,MW,3196,3196
USENSYS,TRE_to_TREW,2027,20-week-myopic,MW,16529,16529
USENSYS,BASN_to_CANO,2030,20-week-myopic,MW,100,100
USENSYS,BASN_to_CASO,2030,20-week-myopic,MW,5920,5920
USENSYS,BASN_to_NWPP,2030,20-week-myopic,MW,3350,3350
USENSYS,BASN_to_RMRG,2030,20-week-myopic,MW,3750,3750
USENSYS,BASN_to_SRSG,2030,20-week-myopic,MW,5385,5385
USENSYS,CANO_to_CASO,2030,20-week-myopic,MW,3675,3675
USENSYS,CANO_to_NWPP,2030,20-week-myopic,MW,3675,3675
USENSYS,CASO_to_NWPP,2030,20-week-myopic,MW,2858,2858
USENSYS,CASO_to_SRSG,2030,20-week-myopic,MW,4354,8460
USENSYS,FRCC_to_SRSE,2030,20-week-myopic,MW,3600,3814
USENSYS,ISNE_to_NYCW,2030,20-week-myopic,MW,760,760
USENSYS,ISNE_to_NYUP,2030,20-week-myopic,MW,2712,5468
USENSYS,MISC_to_MISS,2030,20-week-myopic,MW,1039,1039
USENSYS,MISC_to_MISW,2030,20-week-myopic,MW,1655,1655
USENSYS,MISC_to_PJMC,2030,20-week-myopic,MW,5244,5244
USENSYS,MISC_to_PJMW,2030,20-week-myopic,MW,5441,9256
USENSYS,MISC_to_SPPC,2030,20-week-myopic,MW,1430,6729
USENSYS,MISC_to_SPPS,2030,20-week-myopic,MW,1172,5507
USENSYS,MISC_to_SRCE,2030,20-week-myopic,MW,3745,3745
USENSYS,MISE_to_PJMW,2030,20-week-myopic,MW,2662,2662
USENSYS,MISS_to_SPPS,2030,20-week-myopic,MW,1697,15693
USENSYS,MISS_to_SRCE,2030,20-week-myopic,MW,4092,4092
USENSYS,MISS_to_SRSE,2030,20-week-myopic,MW,891,7054
USENSYS,MISW_to_NWPP,2030,20-week-myopic,MW,200,200
USENSYS,MISW_to_PJMC,2030,20-week-myopic,MW,3200,10572
USENSYS,MISW_to_SPPN,2030,20-week-myopic,MW,5512,5512
USENSYS,NWPP_to_RMRG,2030,20-week-myopic,MW,400,3489
USENSYS,NYCW_to_NYUP,2030,20-week-myopic,MW,2489,5070
USENSYS,NYCW_to_PJME,2030,20-week-myopic,MW,4589,5005
USENSYS,NYUP_to_PJME,2030,20-week-myopic,MW,1255,5157
USENSYS,PJMC_to_PJMW,2030,20-week-myopic,MW,980,10980
USENSYS,PJMD_to_PJME,2030,20-week-myopic,MW,1200,4332
USENSYS,PJMD_to_PJMW,2030,20-week-myopic,MW,6930,6930
USENSYS,PJMD_to_SRCA,2030,20-week-myopic,MW,1000,1000
USENSYS,PJME_to_PJMW,2030,20-week-myopic,MW,3885,8461
USENSYS,PJMW_to_SRCA,2030,20-week-myopic,MW,1219,1219
USENSYS,PJMW_to_SRCE,2030,20-week-myopic,MW,3333,3510
USENSYS,RMRG_to_SPPC,2030,20-week-myopic,MW,210,8730
USENSYS,RMRG_to_SPPN,2030,20-week-myopic,MW,410,4820
USENSYS,RMRG_to_SRSG,2030,20-week-myopic,MW,614,4446
USENSYS,SPPC_to_SPPN,2030,20-week-myopic,MW,1433,1433
USENSYS,SPPC_to_SPPS,2030,20-week-myopic,MW,3372,3372
USENSYS,SPPS_to_SRSG,2030,20-week-myopic,MW,1010,5796
USENSYS,SPPS_to_TRE,2030,20-week-myopic,MW,600,8977
USENSYS,SPPS_to_TREW,2030,20-week-myopic,MW,1361,8326
USENSYS,SRCA_to_SRCE,2030,20-week-myopic,MW,216,470
USENSYS,SRCA_to_SRSE,2030,20-week-myopic,MW,1400,1400
USENSYS,SRCE_to_SRSE,2030,20-week-myopic,MW,3196,3196
USENSYS,TRE_to_TREW,2030,20-week-myopic,MW,16529,16529
USENSYS,MISC_to_MISE,2030,20-week-myopic,MW,,3338
USENSYS,MISC_to_SPPN,2030,20-week-myopic,MW,,2968
USENSYS,MISE_to_MISW,2030,20-week-myopic,MW,,438
USENSYS,MISS_to_SPPC,2030,20-week-myopic,MW,,3337
USENSYS,SPPN_to_SPPS,2030,20-week-myopic,MW,,5087
USENSYS,SRSG_to_TRE,2030,20-week-myopic,MW,,3269
USENSYS,BASN_to_CANO,2035,20-week-myopic,MW,100,100
USENSYS,BASN_to_CASO,2035,20-week-myopic,MW,5920,5920
USENSYS,BASN_to_NWPP,2035,20-week-myopic,MW,3350,3350
USENSYS,BASN_to_RMRG,2035,20-week-myopic,MW,3750,3750
