model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
TEMOA,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,2045,current_policies_20_week_foresight,MW,0,7640.52
TEMOA,ISNE,ISNE_utilitypv_class1_moderate_0_anyQual_0,Solar,2040,current_policies_20_week_foresight,MW,14195.6,14191
TEMOA,MISC,MISC_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,current_policies_20_week_foresight,MW,6145.28,38.1396
TEMOA,SPPN,SPPN_landbasedwind_class3_moderate_5_anyQual_1,Wind,2030,current_policies_20_week_foresight,MW,14.5539,40.1744
TEMOA,SRCE,SRCE_natural_gas_steam_turbine_1,Natural Gas,2030,current_policies_20_week_foresight,MW,63.8,63.8
TEMOA,SPPS,SPPS_utilitypv_class1_moderate_8_anyQual_0,Solar,2050,current_policies_20_week_foresight,MW,0,45.1596
TEMOA,NYCW,NYCW_battery_moderate_0_8hour,Battery,2050,current_policies_20_week_foresight,MW,0,18.9715
TEMOA,PJME,PJME_utilitypv_class1_moderate_8_anyQual_0,Solar,2040,current_policies_20_week_foresight,MW,15.6629,13.0889
TEMOA,TRE,TRE_landbasedwind_class3_moderate_33_anyQual_1,Wind,2045,current_policies_20_week_foresight,MW,0,44.7235
TEMOA,PJMC,PJMC_solar_photovoltaic_1,Solar,2035,current_policies_20_week_foresight,MW,252.981,344.082
TEMOA,TREW,TREW_battery_moderate_0_6hour,Battery,2040,current_policies_20_week_foresight,MW,17.8762,16.8481
TEMOA,NWPP,NWPP_conventional_steam_coal_1,Coal,2035,current_policies_20_week_foresight,MW,741.475,1481.48
TEMOA,NYUP,NYUP_landbasedwind_class3_moderate_9_anyQual_1,Wind,2045,current_policies_20_week_foresight,MW,0,36.1347
TEMOA,RMRG,RMRG_utilitypv_class1_moderate_9_anyQual_0,Solar,2045,current_policies_20_week_foresight,MW,0,17.3889
TEMOA,MISS,MISS_conventional_steam_coal_2,Coal,2035,current_policies_20_week_foresight,MW,679.983,4521
TEMOA,SRCA,SRCA_natural_gas_fired_combustion_turbine_2,Natural Gas,2050,current_policies_20_week_foresight,MW,9726.95,5586.57
TEMOA,TRE,TRE_batteries_1,Battery,2035,current_policies_20_week_foresight,MW,0,2736.28
TEMOA,CASO,CASO_battery_moderate_0_8hour,Battery,2045,current_policies_20_week_foresight,MW,0,15.3994
TEMOA,MISC,MISC_landbasedwind_class3_moderate_1_anyQual_1,Wind,2045,current_policies_20_week_foresight,MW,0,2952.87
