resource_name,zone,tech_type,model,planning_year,case,unit,start_value,end_value,start_MWh,end_MWh
BASN_batteries_1,BASN,Battery,SWITCH,2027,base_52_week_tx_50,MW,935.8,935.8,2195.6,2195.6
BASN_battery_moderate_0,BASN,Battery,SWITCH,2027,base_52_week_tx_50,MW,0.0,4.1e-05,0.0,2.9e-05
BASN_biomass_1,BASN,Other,SWITCH,2027,base_52_week_tx_50,MW,8.0892,8.0892,0.0,0.0
BASN_biomass_2,BASN,Other,SWITCH,2027,base_52_week_tx_50,MW,20.544,20.544,0.0,0.0
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2027,base_52_week_tx_50,MW,2489.6,2489.6,0.0,0.0
BASN_conventional_steam_coal_1,BASN,Coal,SWITCH,2027,base_52_week_tx_50,MW,1178.2,1178.2,0.0,0.0
BASN_conventional_steam_coal_2,BASN,Coal,SWITCH,2027,base_52_week_tx_50,MW,1822.0,1822.0,0.0,0.0
BASN_distributed_generation_1,BASN,Distributed Solar,SWITCH,2027,base_52_week_tx_50,MW,1193.0,1193.0,0.0,0.0
BASN_geothermal_1,BASN,Geothermal,SWITCH,2027,base_52_week_tx_50,MW,461.9395,461.9395,0.0,0.0
BASN_hydrogen_fframe_ct_moderate_0,BASN,Hydro,SWITCH,2027,base_52_week_tx_50,MW,-0.0,6e-06,0.0,0.0
BASN_hydrogen_hframe_cc_moderate_0,BASN,Hydro,SWITCH,2027,base_52_week_tx_50,MW,0.0,5e-06,0.0,0.0
BASN_landbasedwind_class3_moderate_0_anyQual_0,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,8527.21,0.0,0.0
BASN_landbasedwind_class3_moderate_10_anyQual_0,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2.6e-05,0.0,0.0
BASN_landbasedwind_class3_moderate_11_anyQual_1,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,2.5e-05,0.0,0.0
BASN_landbasedwind_class3_moderate_1_anyQual_1,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,2391.94,0.0,0.0
BASN_landbasedwind_class3_moderate_2_anyQual_0,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,5.4e-05,0.0,0.0
BASN_landbasedwind_class3_moderate_3_anyQual_1,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,6e-05,0.0,0.0
BASN_landbasedwind_class3_moderate_4_anyQual_0,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,3.7e-05,0.0,0.0
BASN_landbasedwind_class3_moderate_5_anyQual_1,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,4e-05,0.0,0.0
BASN_landbasedwind_class3_moderate_6_anyQual_0,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,3.3e-05,0.0,0.0
BASN_landbasedwind_class3_moderate_7_anyQual_1,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,3.2e-05,0.0,0.0
BASN_landbasedwind_class3_moderate_8_anyQual_0,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,2.7e-05,0.0,0.0
BASN_landbasedwind_class3_moderate_9_anyQual_1,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,3e-05,0.0,0.0
BASN_natural_gas_fired_combined_cycle_1,BASN,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,1508.3,1508.3,0.0,0.0
BASN_natural_gas_fired_combined_cycle_2,BASN,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,7294.0,7294.0,0.0,0.0
BASN_natural_gas_fired_combustion_turbine_1,BASN,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,1946.8,1946.8,0.0,0.0
BASN_natural_gas_fired_combustion_turbine_2,BASN,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,236.2,236.2,0.0,0.0
BASN_natural_gas_internal_combustion_engine_1,BASN,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,221.4,221.4,0.0,0.0
BASN_natural_gas_steam_turbine_1,BASN,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,468.5,468.5,0.0,0.0
BASN_naturalgas_fframe_ct_moderate_0,BASN,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,0.0,8e-06,0.0,0.0
BASN_naturalgas_hframe_cc_moderate_0,BASN,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.9e-05,0.0,0.0
BASN_nuclear_nuclear_moderate_0,BASN,Nuclear,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2e-06,0.0,0.0
BASN_onshore_wind_turbine_1,BASN,Wind,SWITCH,2027,base_52_week_tx_50,MW,2030.1,2030.1,0.0,0.0
BASN_petroleum_liquids_1,BASN,Other,SWITCH,2027,base_52_week_tx_50,MW,39.8,39.8,0.0,0.0
BASN_small_hydroelectric_1,BASN,Hydro,SWITCH,2027,base_52_week_tx_50,MW,188.1056,188.1056,0.0,0.0
BASN_solar_photovoltaic_1,BASN,Solar,SWITCH,2027,base_52_week_tx_50,MW,8006.2,8006.2,0.0,0.0
BASN_utilitypv_class1_moderate_0_anyQual_0,BASN,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,8.1e-05,0.0,0.0
BASN_utilitypv_class1_moderate_1_anyQual_1,BASN,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,6.3e-05,0.0,0.0
BASN_utilitypv_class1_moderate_2_anyQual_0,BASN,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,4.3e-05,0.0,0.0
BASN_utilitypv_class1_moderate_3_anyQual_1,BASN,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,4e-05,0.0,0.0
BASN_utilitypv_class1_moderate_4_anyQual_0,BASN,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,4.4e-05,0.0,0.0
BASN_utilitypv_class1_moderate_5_anyQual_1,BASN,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,3.4e-05,0.0,0.0
BASN_utilitypv_class1_moderate_6_anyQual_0,BASN,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,4.7e-05,0.0,0.0
BASN_utilitypv_class1_moderate_7_anyQual_1,BASN,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,2.9e-05,0.0,0.0
BASN_utilitypv_class1_moderate_8_anyQual_0,BASN,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,4e-05,0.0,0.0
BASN_utilitypv_class1_moderate_9_anyQual_1,BASN,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2.6e-05,0.0,0.0
CANO_batteries_1,CANO,Battery,SWITCH,2027,base_52_week_tx_50,MW,2652.6,2652.6,10574.7,10574.7
CANO_battery_moderate_0,CANO,Battery,SWITCH,2027,base_52_week_tx_50,MW,-0.0,4.1e-05,0.0,2.9e-05
CANO_biomass_1,CANO,Other,SWITCH,2027,base_52_week_tx_50,MW,156.2669,156.2669,0.0,0.0
CANO_biomass_2,CANO,Other,SWITCH,2027,base_52_week_tx_50,MW,71.4777,71.4777,0.0,0.0
CANO_conventional_hydroelectric_1,CANO,Hydro,SWITCH,2027,base_52_week_tx_50,MW,7231.1,7231.1,0.0,0.0
CANO_distributed_generation_1,CANO,Distributed Solar,SWITCH,2027,base_52_week_tx_50,MW,4478.0,4478.0,0.0,0.0
CANO_hydroelectric_pumped_storage_1,CANO,Hydro,SWITCH,2027,base_52_week_tx_50,MW,2276.9,2276.9,35291.9,35291.9
CANO_hydrogen_fframe_ct_moderate_0,CANO,Hydro,SWITCH,2027,base_52_week_tx_50,MW,-0.0,5e-06,0.0,0.0
CANO_hydrogen_hframe_cc_moderate_0,CANO,Hydro,SWITCH,2027,base_52_week_tx_50,MW,-0.0,4e-06,0.0,0.0
CANO_landbasedwind_class3_moderate_0_anyQual_0,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.4e-05,0.0,0.0
CANO_landbasedwind_class3_moderate_10_anyQual_0,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.2e-05,0.0,0.0
CANO_landbasedwind_class3_moderate_11_anyQual_1,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.2e-05,0.0,0.0
CANO_landbasedwind_class3_moderate_1_anyQual_1,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.9e-05,0.0,0.0
CANO_landbasedwind_class3_moderate_2_anyQual_0,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.3e-05,0.0,0.0
CANO_landbasedwind_class3_moderate_3_anyQual_1,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.1e-05,0.0,0.0
CANO_landbasedwind_class3_moderate_4_anyQual_0,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.2e-05,0.0,0.0
CANO_landbasedwind_class3_moderate_5_anyQual_1,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.3e-05,0.0,0.0
CANO_landbasedwind_class3_moderate_6_anyQual_0,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.2e-05,0.0,0.0
CANO_landbasedwind_class3_moderate_7_anyQual_1,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.2e-05,0.0,0.0
CANO_landbasedwind_class3_moderate_8_anyQual_0,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.3e-05,0.0,0.0
CANO_landbasedwind_class3_moderate_9_anyQual_1,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.2e-05,0.0,0.0
CANO_natural_gas_fired_combined_cycle_1,CANO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,3112.8,3112.8,0.0,0.0
CANO_natural_gas_fired_combined_cycle_2,CANO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,8296.9,8296.9,0.0,0.0
CANO_natural_gas_fired_combustion_turbine_1,CANO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,2248.7,2248.7,0.0,0.0
CANO_natural_gas_fired_combustion_turbine_2,CANO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,2426.8,2426.8,0.0,0.0
CANO_natural_gas_internal_combustion_engine_1,CANO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,444.4,444.4,0.0,0.0
CANO_natural_gas_steam_turbine_1,CANO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,2.9,2.9,0.0,0.0
CANO_naturalgas_fframe_ct_moderate_0,CANO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,-0.0,7e-06,0.0,0.0
CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CANO,CCS,SWITCH,2027,base_52_week_tx_50,MW,0.0,5e-06,0.0,0.0
CANO_naturalgas_hframe_cc_moderate_0,CANO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.2e-05,0.0,0.0
CANO_nuclear_nuclear_moderate_0,CANO,Nuclear,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2e-06,0.0,0.0
CANO_offshorewind_class12_moderate_floating_0_1,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2e-06,0.0,0.0
CANO_offshorewind_class12_moderate_floating_0_2,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,2e-06,0.0,0.0
CANO_offshorewind_class12_moderate_floating_0_3,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,2e-06,0.0,0.0
CANO_offshorewind_class12_moderate_floating_1_1,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,4e-06,0.0,0.0
CANO_offshorewind_class12_moderate_floating_1_2,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,4e-06,0.0,0.0
CANO_offshorewind_class12_moderate_floating_1_3,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,4e-06,0.0,0.0
CANO_offshorewind_class3_moderate_fixed_0_1,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,7e-06,0.0,0.0
CANO_offshorewind_class3_moderate_fixed_0_2,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,7e-06,0.0,0.0
CANO_offshorewind_class3_moderate_fixed_0_3,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,7e-06,0.0,0.0
CANO_onshore_wind_turbine_1,CANO,Wind,SWITCH,2027,base_52_week_tx_50,MW,1442.0,1442.0,0.0,0.0
CANO_petroleum_liquids_1,CANO,Other,SWITCH,2027,base_52_week_tx_50,MW,177.3,177.3,0.0,0.0
CANO_small_hydroelectric_1,CANO,Hydro,SWITCH,2027,base_52_week_tx_50,MW,229.596,229.596,0.0,0.0
CANO_solar_photovoltaic_1,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,6328.3,6328.3,0.0,0.0
CANO_utilitypv_class1_moderate_0_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,3.7e-05,0.0,0.0
CANO_utilitypv_class1_moderate_10_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2.3e-05,0.0,0.0
CANO_utilitypv_class1_moderate_11_anyQual_1,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2.9e-05,0.0,0.0
CANO_utilitypv_class1_moderate_12_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.6e-05,0.0,0.0
CANO_utilitypv_class1_moderate_13_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.7e-05,0.0,0.0
CANO_utilitypv_class1_moderate_14_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.8e-05,0.0,0.0
CANO_utilitypv_class1_moderate_15_anyQual_1,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2.3e-05,0.0,0.0
CANO_utilitypv_class1_moderate_16_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.5e-05,0.0,0.0
CANO_utilitypv_class1_moderate_17_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.5e-05,0.0,0.0
CANO_utilitypv_class1_moderate_18_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.8e-05,0.0,0.0
CANO_utilitypv_class1_moderate_19_anyQual_1,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.9e-05,0.0,0.0
CANO_utilitypv_class1_moderate_1_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,4.7e-05,0.0,0.0
CANO_utilitypv_class1_moderate_2_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,8.9e-05,0.0,0.0
CANO_utilitypv_class1_moderate_3_anyQual_1,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,4.1e-05,0.0,0.0
CANO_utilitypv_class1_moderate_4_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2.2e-05,0.0,0.0
CANO_utilitypv_class1_moderate_5_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,0.0,2.4e-05,0.0,0.0
CANO_utilitypv_class1_moderate_6_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,3.5e-05,0.0,0.0
CANO_utilitypv_class1_moderate_7_anyQual_1,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,4.2e-05,0.0,0.0
CANO_utilitypv_class1_moderate_8_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.8e-05,0.0,0.0
CANO_utilitypv_class1_moderate_9_anyQual_0,CANO,Solar,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2.2e-05,0.0,0.0
CASO_batteries_1,CASO,Battery,SWITCH,2027,base_52_week_tx_50,MW,8929.3,8929.3,33575.2,33575.2
CASO_battery_moderate_0,CASO,Battery,SWITCH,2027,base_52_week_tx_50,MW,-0.0,3.8e-05,0.0,2.9e-05
CASO_biomass_1,CASO,Other,SWITCH,2027,base_52_week_tx_50,MW,117.2626,117.2626,0.0,0.0
CASO_biomass_2,CASO,Other,SWITCH,2027,base_52_week_tx_50,MW,23.7796,23.7796,0.0,0.0
CASO_conventional_hydroelectric_1,CASO,Hydro,SWITCH,2027,base_52_week_tx_50,MW,973.3,973.3,0.0,0.0
CASO_distributed_generation_1,CASO,Distributed Solar,SWITCH,2027,base_52_week_tx_50,MW,6969.0,6969.0,0.0,0.0
CASO_geothermal_1,CASO,Geothermal,SWITCH,2027,base_52_week_tx_50,MW,23.6652,23.6652,0.0,0.0
CASO_hydroelectric_pumped_storage_1,CASO,Hydro,SWITCH,2027,base_52_week_tx_50,MW,1665.0,1665.0,25807.5,25807.5
CASO_hydrogen_fframe_ct_moderate_0,CASO,Hydro,SWITCH,2027,base_52_week_tx_50,MW,-0.0,5e-06,0.0,0.0
CASO_hydrogen_hframe_cc_moderate_0,CASO,Hydro,SWITCH,2027,base_52_week_tx_50,MW,-0.0,4e-06,0.0,0.0
CASO_landbasedwind_class3_moderate_0_anyQual_0,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,5.3e-05,0.0,0.0
CASO_landbasedwind_class3_moderate_10_anyQual_0,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.9e-05,0.0,0.0
CASO_landbasedwind_class3_moderate_11_anyQual_1,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.8e-05,0.0,0.0
CASO_landbasedwind_class3_moderate_1_anyQual_1,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,3.6e-05,0.0,0.0
CASO_landbasedwind_class3_moderate_2_anyQual_0,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,3.2e-05,0.0,0.0
CASO_landbasedwind_class3_moderate_3_anyQual_1,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2.7e-05,0.0,0.0
CASO_landbasedwind_class3_moderate_4_anyQual_0,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2.5e-05,0.0,0.0
CASO_landbasedwind_class3_moderate_5_anyQual_1,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,2.6e-05,0.0,0.0
CASO_landbasedwind_class3_moderate_6_anyQual_0,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,2.4e-05,0.0,0.0
CASO_landbasedwind_class3_moderate_7_anyQual_1,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,0.0,2.2e-05,0.0,0.0
CASO_landbasedwind_class3_moderate_8_anyQual_0,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,2e-05,0.0,0.0
CASO_landbasedwind_class3_moderate_9_anyQual_1,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,1.9e-05,0.0,0.0
CASO_natural_gas_fired_combined_cycle_1,CASO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,2250.9,2250.9,0.0,0.0
CASO_natural_gas_fired_combined_cycle_2,CASO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,7481.6,7481.6,0.0,0.0
CASO_natural_gas_fired_combustion_turbine_1,CASO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,1872.1,1872.1,0.0,0.0
CASO_natural_gas_fired_combustion_turbine_2,CASO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,4573.4,4573.4,0.0,0.0
CASO_natural_gas_internal_combustion_engine_1,CASO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,50.2,50.2,0.0,0.0
CASO_natural_gas_steam_turbine_1,CASO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,1.5,1.5,0.0,0.0
CASO_naturalgas_fframe_ct_moderate_0,CASO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,-0.0,7e-06,0.0,0.0
CASO_naturalgas_hframe_cc_95_ccs_moderate_0,CASO,CCS,SWITCH,2027,base_52_week_tx_50,MW,0.0,5e-06,0.0,0.0
CASO_naturalgas_hframe_cc_moderate_0,CASO,Natural Gas,SWITCH,2027,base_52_week_tx_50,MW,0.0,1.6e-05,0.0,0.0
CASO_nuclear_nuclear_moderate_0,CASO,Nuclear,SWITCH,2027,base_52_week_tx_50,MW,0.0,2e-06,0.0,0.0
CASO_offshorewind_class12_moderate_floating_0_1,CASO,Wind,SWITCH,2027,base_52_week_tx_50,MW,-0.0,3e-06,0.0,0.0
