period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,128434.29719386013,SWITCH_test_2,BASN,BASN_batteries_1,Battery,base_52_week_tx_0,all,MWh,2027
2027,0.20043788208479293,SWITCH_test_2,BASN,BASN_battery_moderate_0,Battery,base_52_week_tx_0,all,MWh,2027
2027,69987.57290299253,SWITCH_test_2,BASN,BASN_biomass_1,Other,base_52_week_tx_0,all,MWh,2027
2027,177767.1361506154,SWITCH_test_2,BASN,BASN_biomass_2,Other,base_52_week_tx_0,all,MWh,2027
2027,8470142.707843633,SWITCH_test_2,BASN,BASN_conventional_hydroelectric_1,Hydro,base_52_week_tx_0,all,MWh,2027
2027,2271333.679491813,SWITCH_test_2,BASN,BASN_conventional_steam_coal_1,Coal,base_52_week_tx_0,all,MWh,2027
2027,11326034.203163132,SWITCH_test_2,BASN,BASN_conventional_steam_coal_2,Coal,base_52_week_tx_0,all,MWh,2027
2027,2823886.4257456823,SWITCH_test_2,BASN,BASN_distributed_generation_1,Distributed Solar,base_52_week_tx_0,all,MWh,2027
2027,4035132.515958719,SWITCH_test_2,BASN,BASN_geothermal_1,Geothermal,base_52_week_tx_0,all,MWh,2027
2027,0.007978575809655905,SWITCH_test_2,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week_tx_0,all,MWh,2027
2027,0.014360524277881878,SWITCH_test_2,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week_tx_0,all,MWh,2027
2027,29833057.402598135,SWITCH_test_2,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week_tx_0,all,MWh,2027
2027,0.10311157669472311,SWITCH_test_2,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_52_week_tx_0,all,MWh,2027
2027,0.10152672303148397,SWITCH_test_2,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_52_week_tx_0,all,MWh,2027
2027,11731431.718990885,SWITCH_test_2,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_52_week_tx_0,all,MWh,2027
2027,0.3080292784494692,SWITCH_test_2,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week_tx_0,all,MWh,2027
